,text,retweet,likes
4866,"Nel frattempo i russi fingeranno interesse nei negoziati, mentre prendono tempo e sperano di ottenere qualche vittoria. guerraucraina",0,1
4867,Putin avrebbe un cancro alla tiroide. I russi invece ce l hanno al Cremlino. 2aprile Russia Guerra guerraucraina Ucraina UcrainaRussia StopWar Buongiorno buonsabato VentagliDiParole,1,2
4868,Gazprom ha notificato ai suoi clienti UE le istruzioni operative per pagare il gas in rubli. Ma il vero casino sarà quando dovremo dare la lettura del contatore in cirillico 2aprile paesiostili Putin sanzioni Russia Guerra guerraucraina Ucraina Buongiorno buonsabato,1,3
4869,"RussiaUcrainaConflitto guerrarussiaucraina guerraucraina Ricercato vivo o morto, attenzione non morde! solo nato cattivo! https: t.co Sm8GEkfd35",0,0
4871,"Il vento freddo gli sferzava il viso e soffiava fuori dai vestiti il calore, il respiro stesso della sua casa. guerraucraina PACE giùlearmi",1,1
4873,"rubli guerraucraina G30 Draghi quando Giulietto Chiesa nel 2015 annunciava : ""La crisi d'Ucraina, l'inizio della Terza Gue... https: t.co h12q46gzVz via",0,2
4875,RT 1874: Papa Francesco ha annunciato che sta valutando un viaggio a Kiev. guerraucraina UkraineRussianWar,1,0
4876,RT 1874: I dipendenti della compagnia ferroviaria greca TrainOSE rifiutano di partecipare al trasporto di veicoli corazzati mi,1,0
4877,"Bonomi ""Inascoltati i nostri allarmi"" Dal Csc previsioni choc per la crescita e l'economia italiana confindustria guerraucraina https: t.co uIBGQiaAIV",0,0
4878,I dipendenti della compagnia ferroviaria greca TrainOSE rifiutano di partecipare al trasporto di veicoli corazzati militari statunitensi e NATO dal porto greco di Alexandroupolis alla Romania e alla Polonia per consegnarli al confine ucraino. guerraucraina UkraineRussianWar,1,1
4880,Il DPR ha riportato la morte di circa 1.000 residenti della repubblica dall'inizio dell'anno a causa dei bombardamenti delle forze armate ucraine. guerraucraina UkraineRussianWar,0,0
4881,Gli Stati Uniti stanno deliberatamente rivolgendo l'Unione Europea contro Cina e Russia. Lo afferma un articolo del quotidiano cinese Global Times. guerraucraina UkraineRussianWar,0,0
4882,"L'introduzione di un embargo sulle forniture di gas russe porterà al collasso dell'industria tedesca, ha affermato il capo dell'Unione industriale tedesca, Siegfried Ruswurm, al canale televisivo ZDF. guerraucraina UkraineRussianWar",0,0
4883,"L'UE sta lavorando a nuove sanzioni anti russe, ma non influiranno sul settore energetico e sono progettate per essere difficili da aggirare, ha affermato il commissario europeo all'Economia Paolo Gentiloni. guerraucraina UkraineRussianWar",0,0
4884,Papa Francesco ha annunciato che sta valutando un viaggio a Kiev. guerraucraina UkraineRussianWar,1,1
4885,"Sul piano ideologico troviamo il pacifista, sul piano realistico troviamo il sostenitoredellapace. A differenza del primo, che si ferma alle trattative, il secondo perseguirà tutte le opzioni possibili per ottenerla. Astratti vs concreti. guerra guerraucraina",0,2
4887,"lanzieri Sul piano ideologico troviamo il pacifista, sul piano realistico troviamo il sostenitoredellapace. A differenza del primo, che si ferma alle trattative, il secondo perseguirà tutte le opzioni possibili per ottenerla. Astratti vs concreti. guerra guerraucraina",0,0
4890,Putin avrebbe un cancro alla tiroide. I russi invece ce l hanno alla presidenza. ( Dario Clemente riee ) guerraucraina russia 2aprile,3,21
4891,Hai capito robertametsola che potenza comunicativa... guerraucraina https: t.co IRMDiPUwnd,0,1
4893,"RT : guerraucraina, Cnn: 'russi distruggono area oncologia ospedale Chernihiv'. Il sindaco della città: 'tre persone gravemente feri",23,0
4894,"""Sì, è sul tavolo"": così Papa Francesco ha risposto ai giornalisti sul volo verso Malta che gli chiedevano se ha preso in considerazione ... GuerraRussiaUcraina guerraucraina papafrancesco https: t.co BCSEHlqzu1 https: t.co Sy05qBXy8D",0,0
4896,"GuerraUcraina Quanti pensano di essere di sinistra e partigiani della Costituzione come mai fanno finta di non conoscere questa canzone che avranno cantato almeno una volta nella loro vita. Compagni , coerenza!!! BELLA CIAO https: t.co fKfiq3MCNN via",0,0
4897,"""Sì, è sul tavolo"": così Papa Francesco ha risposto ai giornalisti sul volo verso Malta che gli chiedevano se ha preso in considerazione ... GuerraRussiaUcraina guerraucraina papafrancesco https: t.co BCSEHlqzu1 https: t.co bEYUUj25x9",0,0
4898,"GuerraUcraina Quanti pensano di essere di sinistra e partigiani della Costituzione come mai fanno finta di non conoscere questa canzone che avranno cantato almeno una volta nella loro vita. Compagni , coerenza!!! BELLA CIAO https: t.co ObgmC1U86u via",0,0
4899,"RT 1874: I paesi africani potrebbero non avere fondi sufficienti per acquistare il grano, poiché i prezzi sono saliti a livelli",1,0
4900,"RT : A fuoco un deposito di carburante, per Mosca si tratta di un ""raid condotto da due elicotteri delle forze armante ucrai",1,0
4904,"A fuoco un deposito di carburante, per Mosca si tratta di un ""raid condotto da due elicotteri delle forze armante ucraine"" La Russia ha accusato ... . attualitàroma eventiroma giornalediroma giornaleonlineroma Gladkov guerraucraina Kiev https: t.co ncv6GMERMc https: t.co tbL0jWvTuS",1,0
4905,Il capo di Rosatom non vede alcun problema in una possibile transizione verso gli insediamenti in rubli nell'ambito dei contratti internazionali. guerraucraina UkraineRussianWar,0,0
4906,"RT : ""La guerraucraina, il caro energia e la scarsità di materie prime minacciano di dimezzare la crescita italiana"". A Ce",4,0
4907,eu Pacifisti disinformati. Guerra guerraucraina,0,0
4909,"Csc Confindustria Primi due trimestri 2022 in recessione ( 0 2 e 0,5% Pil), recupero dei livelli pre pandemia rinviato di un anno a inizio 2023, forse choc guerraucraina",0,0
4910,"RT : I miei interventi a ""Oggi è un altro giorno"" su Rai1 https: t.co l1tZTNOoAy GuerraUcraina Russia Putin gas Ener",2,0
4911,L'idea che non inviare armi significhi la resa è che la resa sia un'onta è tipica delle società militariste. I giapponesi preferivano la morte. Ma almeno avevano il coraggio di rivendicarlo. guerraucraina,0,0
4913,"Se non riusciamo a porre fine all era dei combustibili fossili nemmeno di fronte al massacro dei civili e alla distruzione del nostro Pianeta, che cosa ci vorrà allora? (Oleg Ustenko, economista ucraino) guerraucraina ClimateCrisis",3,12
4916,"Csc Confindustria Effetto prezzi sul Pnrr, realizzazione a rischio, tempi più lunghi, necessario rivedere i progetti choc guerraucraina",0,0
4917,Quello che il mainstream e questo governodraghi di bugiardi seriali e venduti al nemico non dicono ... NATO EU guerraucraina https: t.co jSbjqku9B5,0,0
4921,RT : Pagare il gas in euro o dollari ... https: t.co Vml6zdRKfY Guerra guerraucraina GuerraEnUcrania crisi,1,0
4922,Pagare il gas in euro o dollari ... https: t.co Vml6zdRKfY Guerra guerraucraina GuerraEnUcrania crisi,1,1
4924,Csc Confindustria Quasi metà delle imprese ha ridotto o pensa di ridurre la produzione choc guerraucraina,0,0
4929,Previsioni Csc Confindustria sull'effetto della guerra sulla nostra economia: PIL 2022 scende a 1.9 choc guerraucraina,0,1
4930,"Il 2 aprile, le autorità ucraine hanno in programma di evacuare i civili lungo sette corridoi umanitari. Ne ha parlato Irina Vereshchuk, vice primo ministro, ministro per la reintegrazione dei territori incontrollati dell'Ucraina. guerraucraina UkraineRussianWar",0,0
4934,"Posso tradurre per il mio sentire? I civili Iracheni possono anche morire, anche quelli Afghani così come quelli Palestinesi e Siriani. Noi siamo il Bene loro sono il Male Che dire?? Buona terzaguerramondiale",0,0
4935,"Ma i tank sovietici che Biden invia all'Ucraina, serviranno per altri fotomontaggi e video accusatori? Strano che mandano proprio quelli .... armamenti terzaguerramondiale fakenews",0,0
4937,"BREAKING terzaguerramondiale Il vice primo ministro polacco, presidente del comitato per la sicurezza e la difesa nazionale Jaros awKaczynski afferma che il suo paese è aperto al dispiegamento di arminucleari americane sul suo territorio. SOLOVIEV",0,0
4938,"Bucha La resistenza non è solo eroismo e lotta per la libertà. Si sapeva già che, tra le conseguenze, si sarebbe arrivati all'orrore, ma certo non se ne poteva immaginarne la misura. Duole, ma forse abbiamo passato il punto di non ritorno. terzaguerramondiale Ucraina Putin",0,3
4939,La Polonia è pronta a schierare armi nucleari statunitensi sul suo suolo Sputnik terzaguerramondiale,0,3
4940,"alpopolo Bravo, diamo la colpa a Zelensky se rischiamo che scoppi la terzaguerramondiale.",0,1
4941,Se scatta la terzaguerramondiale è colpa della Polonia,0,1
4942,RT : Ci sono giornalisti che tifano per la terza guerra mondiale. Per fortuna c'è ne sono altri che la guerra l'hanno conosc,1,0
4943,"RT : La paura per la TerzaGuerraMondiale, a causa della follia imperialista di Putin, sta portando molti a ripudiare le belle",111,0
4945,RT : Chi sulla guerra Russia Ucraina fa esempi della seconda guerra mondiale è disposto a fare la terzaguerramondiale oggi,2,0
4947,Chi sulla guerra Russia Ucraina fa esempi della seconda guerra mondiale è disposto a fare la terzaguerramondiale oggi Tutti questi paragoni sono segno di ignoranza e malafede e soprattutto sono mossi da un criminale intento guerrafondaio NO ALLA GUERRA alpopolo,2,15
4948,Zelenski non riesco proprio a capire come si faccia a distruggere ogni forma di diplomazia per sostenere le idee di un comico che non fa ridere. NATO terzaguerramondiale Zelensky,0,0
4949,Ci sono giornalisti che tifano per la terza guerra mondiale. Per fortuna c'è ne sono altri che la guerra l'hanno conosciuta sul serio che denunciano la propaganda. terzaguerramondiale Russia USA NATO https: t.co S5HyB6HgKA,1,5
4951,RT : Zelenski : non accetteremo nessun risultato se non la vittoria chiaro perché NON dobbiamo armarlo ? Chi ha accusato i,11,0
4953,In ucraina si sta svolgendo la terzaguerramondiale mascherata. putin NATO,0,0
4955,"RT : Questo non è un pesce d'aprile è proprio vero..alla Polizia sarà vietato effettuare gli inseguimenti di malviventi,s",40,0
4956,Tipico di chi non riesce a sostenere un confronto non avendo argomenti e sa solo offendere. Club del pressapochismo e vuotismo e sa usare solo gif. Volete la terzaguerramondiale? No alla GuerraRusiaUcrania ma No al vuotismo,0,0
4957,"l' Europa, la NATO, l'occidente... Stanno facendo di TUTTO per provocare una TerzaGuerraMondiale Sappiatelo, nel caso dovessimo andare a cercare le colpe ! Ucraina Russia https: t.co 7aOY2ZMroQ",0,3
4958,C'è ancora chi pensa che sta guerra sia un fatto loro. terzaguerramondiale,0,0
4967,Zelenski : non accetteremo nessun risultato se non la vittoria chiaro perché NON dobbiamo armarlo ? Chi ha accusato i pacifisti di volere la resa Ucraina in realtà oggi vuole solo vincere la guerra fino alla terzaguerramondiale NO ALLA GUERRA alpopolo,11,64
4968,Che voltastomaco welcomehome terzaguerramondiale,0,1
4972,"DICHIARAZIONI DI TRUMPJr si unisce a Glen Beck per discutere della censura dei media e delle prove trovate sul laptop di HunterBiden e dice: ""Siamo sull'orlo della terzaguerramondiale per coprire una truffa di HunterBiden? che nessuno stia ponendo la domanda è spaventoso!"". https: t.co PvUIafXq3O",0,1
4974,L'attuale situazione internazionale in estrema sintesi: Siamo sulle mintagnerusse .. guerraucraina RussiaUkraineWar GuerraRussiaUcraina geopolitica terzaguerramondiale,0,0
4985,Qui per segnalare ai miei connazionali che i tedeschi hanno mandato in tendenza l'ananas sulla pizza. Non ho capito bene a cosa si riferiscano ma so che potrebbe finire molto male. ananasaufpizza terzaguerramondiale pizza Napoli italiani ananas,0,0
4986,RT : Finalmente il conflitto si allarga in Russia. Questa terzaguerramondiale la stava tirando un po' troppo per le lunghe a,1,0
4987,Finalmente il conflitto si allarga in Russia. Questa terzaguerramondiale la stava tirando un po' troppo per le lunghe a cominciare. Belgorod,1,4
4992,per Sputnink BISOGNA ESSERE PRECISI sputnink inchiostroresistente pedalex russia ucraina terzaguerramondiale https: t.co 1YHsMIEatQ,0,1
4996,1aprile 1aprile2022 Era meglio morire da piccoli. Zelensky Guerra Putin PutinatWar Ucrainarussia Ucraina RussiaUcraina Donbass RussiaUkraineCrisis NATO terzaguerramondiale https: t.co HNyA6tFN9T,0,0
4998,1aprile 1aprile2022 Trump adesso lavora nella macelleria di Putin. Zelensky Guerra PutinatWar Ucrainarussia Ucraina RussiaUcraina Donbass RussiaUkraineCrisis NATO terzaguerramondiale,0,0
5000,"1aprile 1aprile2022 Quando c'era Truman, le bombe atomiche arrivavano in orario. Zelensky Guerra Putin PutinatWar Ucrainarussia Ucraina RussiaUcraina Donbass RussiaUkraineCrisis NATO terzaguerramondiale",0,0
5001,"1aprile Dal 1aprile2022, le bollette del gas si potranno pagare in rubli. pescedaprile Zelensky Guerra Putin PutinatWar Ucrainarussia Ucraina RussiaUcraina Donbass RussiaUkraineCrisis NATO terzaguerramondiale",0,0
5002,"1aprile 1aprile2022 Chiedono a Putin: Cos'hai, non sei contento? Risponde: Niente, ma non è come pensate Zelensky Guerra PutinatWar Ucrainarussia Ucraina RussiaUcraina Donbass RussiaUkraineCrisis NATO terzaguerramondiale",0,0
5003,"1aprile 1aprile2022 In questi tempi di crisi sistemica, le parole stanno perdendo il loro significato. Zelensky Guerra Putin PutinatWar Ucrainarussia Ucraina RussiaUcraina Donbass RussiaUkraineCrisis NATO terzaguerramondiale",0,0
5004,"1aprile 1aprile2022 Dopo Orsini, adesso ci tocca dibattere su Santoro. E siamo solo ad aprile. Zelensky Guerra Putin PutinatWar Ucrainarussia Ucraina RussiaUcraina Donbass RussiaUkraineCrisis NATO terzaguerramondiale",0,0
5009,RT Notturno: Usciti a testa alta. terzaguerramondiale putin zelensky usa ucraina russia Nazionale mondiali mondiali2022 mond,1,0
5025,"Questo non è un pesce d'aprile è proprio vero..alla Polizia sarà vietato effettuare gli inseguimenti di malviventi,si spreca troppo carburante! Poi perché rischiare incidenti...meglio investire in armi TerzaGuerraMondiale meno rischiosa. Delinquenti e stupratori ringraziano https: t.co MIWiUVDLGq",40,46
5026,RT : UCRAINA Zelensky lo sapete vero che questo psicopatico ci porterà nella terzaguerramondiale vero? https: t.co S1GbrnDdaF,1,0
5027,UCRAINA Zelensky lo sapete vero che questo psicopatico ci porterà nella terzaguerramondiale vero? https: t.co S1GbrnDdaF,1,1
5028,"Il RegnoUnito consegnerà all' Ucraina missili anti nave. ""L'assistenza includerà la fornitura di sistemi di difesa aerea e costiera, artiglieria a lungo raggio e contromisure per le batterie, veicoli corazzati e un più ampio supporto logistico"" . REUTERS terzaguerramondiale https: t.co tQeKcCEqwi",0,0
5029,"Pubblico Ha ragione Santoro, ma lui non sa cosa voi sapete! terzaguerramondiale",0,0
5030,In italia si vendono più giornalisti che giornali guerraucraina terzaguerramondiale GuerraRusiaUcrania nato Biden propagandalive mentana maratonamentana mannocchi Formigli gramellini fazio,0,0
5031,"RT : Sigilli alla discarica di Albano, a Roma torna la monnezza. terzaguerramondiale https: t.co YT1lmSqpXp",232,0
5032,RT : Oggi a Roma sotto la rappresentanza UE oramai succursale NATO abbiamo gridato FUORI DALLA GUERRA Fermiamo la folle esc,39,0
5033,NATO Ucraina biolab chi ha ordinato alla nato questo? terzaguerramondiale io gli chiederei i danni per provocata guerra mondiale https: t.co GGHYU8kzFN,0,0
5034,"Io faccio il tifo per la Guerra , per la terzaguerramondiale. L'unica cosa che può salvare è la guerra... Salvare il pianeta Terra",0,1
