,text,retweet,likes
5268,"I Cardassiani dopo aver invaso Bajor stanno faticando a controllare il territorio, anche grazie all'aiuto ad ex Ufficiali della Federazione che defezionano e fanno azioni di guerriglia. E' guerra di disinformazione tra Sezione 31 e Ordine Ossidiano. terzaguerramondiale",0,0
5275,RT : Ma è un imitatore? Com'è possibile che questo sia alla guida di una grande potenza come gli USA? terzaguerramondiale B,3,0
5277,"RT Napolitano: Zelenskyy all'Europa: ""Vi manca il coraggio... di scatenare la terzaguerramondiale "" Ucraina",1,0
5279,"Zelenskyy all'Europa: ""Vi manca il coraggio... di scatenare la terzaguerramondiale "" Ucraina",1,3
5281,inonda non inviare armi a Zelenskyy perché ci vuole trascinare nella terzaguerramondiale LicenziamoDraghi DraghiVatteneSUBITO,0,0
5285,Biden è pericoloso Sta portando avanti una sua guerra personale nei confronti di Putin. E lo fa usando Europa come scudo e come complice. terzaguerramondiale guerrafondai nowar,0,1
5288,"Biden è una scheggia impazzita. Zelensky manda al massacro il suo popolo, chiedendo aerei ai suoi sponsor, e portando avanti una guerra a spese altrui. Draghi consegna l'Italia come bersaglio. Putin conta fino a 10... terzaguerramondiale",0,2
5290,RT : Zelensky non sei ne in Europa nè nella NATO ! Vuoi a tutti i costi la terzaguerramondiale non sei meno pericoloso di,1,0
5307,va bene può anche mancarci il CORAGGIO ma sinceramente preferirei non avere coraggio che dover morire a causa di una bomba atomica quindi anche no terzaguerramondiale noterzaguerramondiale https: t.co I6T4vNaLAB,0,1
5311,Zelensky non sei ne in Europa nè nella NATO ! Vuoi a tutti i costi la terzaguerramondiale non sei meno pericoloso di Putin https: t.co QKTzPfoJJ4,1,2
5312,Su questo concordiamo. Stiamo solo assistendo alla preparazione del conflitto che sfocerà nella terzaguerramondiale. L'Ucraina è la GuerradiSpagna del nostro secolo. Ancora 5 o 6 anni...,0,0
5313,Vero. Avremmo dovuto voltare le spalle dal primo giorno. NO terzaguerramondiale https: t.co lLKFonPWbf,0,1
5316,L occidente non vuole la terzaguerramondiale https: t.co 3pOeLDIZBu,0,1
5320,Zelenskyy : Occidente senza coraggio ..non vuole la terzaguerramondiale Quando diremo al popolo Ucraina che non staranno meglio loro se sotto le bombe magari atomiche finiremo tutti noi? Basta follie NO ALLA GUERRA alpopolo,5,16
5322,Putin sarà uno scemo ma anche Zelensky non è da meno terzaguerramondiale https: t.co 1bkAzJMNmk,0,2
5324,"Archimede, datemi una leva e vi solleverò il mondo . Zelensky Datemi le armi e vi scatenerò una TerzaGuerraMondiale lancia anatemi contro l occidente che non gli forniscono Armi questo sarebbe l uomo che vorrebbe la Pace Qualcuno lo fermi",42,113
5325,Tre passi nelle affermazioni deliranti di Biden verso Putin che rischiano di trascinarci verso la Terzaguerramondiale. Tre frasi che allontanano la pace. https: t.co wAmF1uOEzN,0,1
5331,"Maledetti ignoranti e frustrati russofili.. Fortunatamente sono pochissimi, invece siamo in tanti a stimarti terzaguerramondiale pacifisticolculodeglialtri",29,364
5332,"Russia, Ucraina e la terza guerra mondiale https: t.co jMbzelw5h2 Russia Ucraina NazioniUnite Terzaguerramondiale Arminucleari Bombenucleari Guerranucleare Democrazia Comunismo Guerra Putin Invasione Zelensky Pace Risate Scherzi https: t.co DgfEKBayJW",0,0
5334,(2 2) è altamente probabile che continuerà a far di tutto per coinvolgere l'Europa in una terribile TerzaGuerraMondiale. Spetta ai capi di governo occidentali scongiurare questa eventualità e riportare l'ex comico a più miti consigli. Ucraina Zelensky https: t.co lHCu3q6uV9,0,0
5337,Chigi EN Il tuo porta alla terzaguerramondiale,0,0
5338,Siamo a due: Ungheria e Francia. Ho dimenticato qualche paese che si è rinsavito e ha rotto il fronte della chiamata alla Terza Guerra Mondiale? terzaguerramondiale Francia Guerra RussiaUcraina https: t.co Arj7BiAhZ4,0,1
5339,"Biden vuole a tutti i costi la TerzaGuerraMondiale,fermatelo prima che sia troppo tardi.",0,2
5342,Dopo covid e prima di catastrofeclimatica il programma prevede terzaguerramondiale. Fantastico direi https: t.co i3Ev2JGmbP,0,1
5343,RT : SONDAGGIO Ukraine RussianUkrainianWar UkraineConflict Considerata l'attuale evoluzione del conflitto tra Russi,11,0
5344,RT : Vi ricordo che per colpa di questo tizio rischiamo la terzaguerramondiale. https: t.co u8BAP1HVsi,2,0
5346,Vi ricordo che per colpa di questo tizio rischiamo la terzaguerramondiale. https: t.co u8BAP1HVsi,2,4
5347,"Ho visto un carro armato russo che ci bombardava nella nostra città.. E un cartello con una scritta in inglese.. L Italia non rimarrà sola.. Italy will not be alone mi svegliai di colpo, pensando che era solo un sogno. BidensWar Putin terzaguerramondiale PutinsWarCrimes https: t.co u6GixhJ2CY",0,0
5348,"Questo fa più cagare a livello interno, per questo soffia sul fuoco della terzaguerramondiale, ci sono le elezioni di midterm.",0,0
5349,Vedo la terzaguerramondiale sempre più vicina.,0,0
5350,"Se non scoppierà la terzaguerramondiale, ora rischiamo il terzo film di Borat, contenti?",0,0
5351,"RT : Putin è l'ex marito, l' Ucraina è la donna piena di qualità che vuole rifarsi una vita senza di lui. In Italia sappiamo",2,0
5352,Ma non potete dire semplicemente che volete la terzaguerramondiale (magari anche atomica )?! Si lo so così fa brutto NoWar NotInMyName,0,0
5354,"News Joe Biden, ""quando sarete in Ucraina lo vedrete"". Cosa esce di bocca al presidente con i soldati americani. https: t.co MIfU2d2s5o Biden terzaguerramondiale Ucraina Guerra USA NATO RussiaUkraineWar",0,1
5355,"RT : Razov ha osato querelare LaStampa, ma come si permette questo cialtrone? Massima solidarietà e stima a giannini, giornalaio",30,0
5356,"Chissà se i centri studi militari e strategici stanno ancora facendo l analisi costi benefici o se hanno già deciso al di là delle chiacchiere che fanno, questo è! Costi=i morti terzaguerramondiale",0,0
5358,"Lettera a Difesa Online: ""siamo alle solite. Di fronte ai grandi momenti della storia, che spesso arrivano inaspettati, l Esercito italiano anche stavolta si trova impreparato"" terzaguerramondiale Ucraina https: t.co dWOENDOhB3",0,0
5359,"Uno psicopatico guerrafondaio può auspicare una cosa del genere. Toccando la Polonia tocca un membro della Nato, signigicherebbe terzaguerramondiale.Ma non stupisco che questi guerrafondai e chi li manipola per business ambiscono a tutto ciò. In guerra si perde lucidità totale",0,0
5362,Tutto architettato per trascinarci nella terzaguerramondiale . Biden si è lasciato scappare uno spoiler inquietante: ha detto ai soldatI USA che andranno in Ucraina,0,2
5363,RT : belle parole ma Biden vive oltre oceano atlantico non lo interessa da vicino se terzaguer,1,0
5365,"Io cmq intanto ho fissato le vacanze, una settimana a giugno in sardegna. Ho anche pagato l'acconto. E questo è tutto quel che so sulla fiducia nel prossimo terzaguerramondiale",0,1
5366,bidet vuole la terzaguerramondiale cos'è che non avete capito,0,1
5367,"Non vincerebbero comunque, gli ucraini, ne con le armi ne con i computer. Devono accettare il fatto che alcune regioni siano indipendenti e che l Ucraina sia neutrale. Altrimenti TerzaGuerraMondiale",0,0
5368,"Ucraina, Zelensky: ""E' impossibile salvare Mariupol senza aerei né tank"" La richiesta ragionevole di Zelensky: far scoppiare la terzaguerramondiale per salvare Mariupol https: t.co 4Mu15WCc97",6,13
5370,"belle parole ma Biden vive oltre oceano atlantico non lo interessa da vicino se terzaguerramondiale e nucleare distrugge Europa il territorio USA lo difende senza problemi visto che l'armamento americano e' dieci volte superiore a quello russo, StopWarInUkraine diplomazia",1,3
5371,"Be, non chiederemmo aiuto NATO per paura terzaguerramondiale, non chiederemmo armi perché violeremmo la costituzione,non resisteremmo perché provocherebbe dei morti... stenderemmo un bel tappeto rosso a Putin e tanti sarebbero felici!!! Resistenza sempre",0,1
5373,"l'amore non è bello se non è litigarello, la geoeconomia cotruisce potenza e relazioni geopolitiche, competizioni e tradimenti, distruzioni e spartizioni, ogni divorzio è una tragedia ma questo sarebbe atomico terzaguerramondiale fermiamoli pace StopWarInUkraine stoparms https: t.co pEDNkCUH62",0,1
5374,7000 testate nucleari possiede Russia non teme la propaganda Biden di ieri nel monologo di Varsavia dove i pazzi UE hanno condiviso senza obiettare che non si puo' arrivare terzaguerramondiale solo it tenta la via diplomazia buonadomenica a tutti i fedeli pace,0,0
5378,"2 6 L'uso di armi nucleari, riassunto nell'hashtag terzaguerramondiale, è solo propaganda per condizionare le opinioni pubbliche, grazie anche al lavoro fatto in precedenza con propaganda e bot troll. Lui vuole il potere, non l'annientamento del pianeta compreso il suo Paese.",7,104
5379,RT : Con gli sconti sul carburante faremo un pieno in meno e pagheremo come se ne avessimo fatto uno in più. Che culo. leuropa,109,0
5380,"baglio Le parole sono tutto... Nemmeno Churchill e roosvelt all'inizio della seconda guerra mondiale usarono queste parole per Hitler , ora per molto moltissimo meno vengono usati toni e aggettivi così gravi e pesanti . Se lei vuole la terzaguerramondiale allora sono i toni giusti",0,0
5381,"https: t.co 1AKc4fAQDY Vogliono la terzaguerramondiale, fermiamoli!!! Fuori l' Italia dalla NATO! NONATO! partitocomunista https: t.co 4WIjpmxQHZ",0,0
5382,RT : Biden Aspettiamoci un missile ucraino che colpirà la Polonia per fare il motivo di sguinzagliare truppe Nato in Ucraina.,3,0
5383,"Rettifiche (lievi) notturne (vanno di moda) Trump oggi sarebbe inutile. Se fosse presidente ora scatenerebbe la terzaguerramondiale, se fosse rimasto non si sarebbe scatenato il conflitto.",0,1
5384,"Ah certo!Meglio la terzaguerramondiale ,altri morti,la fine della civiltà che non pretendere che l' Ucraina dichiari una volta x tutte la sua ca a di neutralità e l'esclusione dai suoi affari delle ingerenze Americane ke sinceramente hanno fracassato oltre i limiti Zelensky",0,0
5385,"Bhe diciamo che è da subito che i giornali hanno titolato TerzaGuerraMondiale passato un mese e inizia a bruciare la delusione che non ci sia ancora la TerzaGuerraMondiale,eppure hanno fatto tutto come doveva essere fatto,ma niente la TerzaGuerraMondiale non vuole scoppiare!",0,0
5387,"RT : News Ucraina, tra Usa e Russia una nuova Guerra fredda: la minaccia nucleare https: t.co ottDgin3hL",1,0
5389,La tempesta perfetta: tre coglioni irresponsabili e criminali contemporaneamente al potere: Putin Biden e Zelensky. Il pianeta sull'orlo del baratro. UkraineRussiaWar RussianUkrainianWar ThirdWorldWar terzaguerramondiale NuclearWar,0,1
5390,RT guido: Appello a e a tutti coloro che possono aiutarci a trovarlo Dov'è finito Antonio Guterres Segretario Ge,7,0
5391,RT : borrano Bidet ha teso la mano a Vlad La diplomazia democratica Americana sta lavorando bene tra,1,0
5392,borrano Bidet ha teso la mano a Vlad La diplomazia democratica Americana sta lavorando bene trascinati dal Presidente. TerzaGuerraMondiale Segnali distensivi https: t.co sG4QyPdc24,1,1
5394,RT : La classe politica occidentale ci sta allegramente portando verso la terzaguerramondiale . Probabilmente essa coincide,3,0
5396,"RT : Ora Putin vuole attaccare la Nato, con un lancio di missili verso la Polonia o le Repubbliche Baltiche. Lo rivela una tal",44,0
5397,RT : Franco Battiato aveva già previsto tutto. UcrainaRussia Ucraina terzaguerramondiale https: t.co 4MSex43uNu,1,0
5399,"Quindi, terzaguerramondiale? O ha deciso di esportare la democrazia in Russia? https: t.co Rb8BghVVrX",0,3
5403,RT : 200 milioni € forse prima tranche forniture armi italiane. Proiettile mitragliatriceMG ha costo unitario di 4€ in un,124,0
5404,RT : Zelensky ma dobbiamo rischiare la terzaguerramondiale per colpa di questo pagliaccio? Vi pare normale? https: t.co V648nqI,1,0
5405,Zelensky ma dobbiamo rischiare la terzaguerramondiale per colpa di questo pagliaccio? Vi pare normale? https: t.co V648nqImyE,1,1
5406,claudio e pensare che per i DEM era Trump che avrebbe fatto scoppiare la terzaguerramondiale,0,1
5408,inonda povero ignorante Dì Maio: non sa che senza il gas russo l economia italiana collassa DraghiVatteneSUBITO Putin tiene per le il tracotante draghi governodeipeggiori terzaguerramondiale,0,0
5411,"RT : Avrebbero fatto meglio a candidare Sanders, molto meglio. USA Guerra terzaguerramondiale Biden NoNato NoArmi Not",1,0
5413,"Il discorso vergognoso di Biden, strumentalizzando in un contesto surreale una frase di GiovanniPaoloII, ci fa fare un pauroso balzo in avanti verso la terzaguerramondiale",0,0
5414,"Ecco la frase più ""tired"" di questi giorni: ""non posso fare questo sennò scoppia la terzaguerramondiale""",0,0
5415,"Avrebbero fatto meglio a candidare Sanders, molto meglio. USA Guerra terzaguerramondiale Biden NoNato NoArmi NotInMyName https: t.co pBcDgqCdQf",1,3
5416,RT black: noninmionome No alla terzaguerramondiale Aiutiamo gli italiani in difficoltà! https: t.co KYCUl,3,0
5423,Biden Aspettiamoci un missile ucraino che colpirà la Polonia per fare il motivo di sguinzagliare truppe Nato in Ucraina. terzaguerramondiale,3,5
5424,"oralegale 2 anni di pandemia di merd sopra una crisi economica... Poi... A sì, una quasi terzaguerramondiale, e avremo più luce x guardare tutto questo splendore.",0,1
5425,Prepariamoci a lunga battaglia per libertà. Non abbiate paura Biden dovrebbe fare il politico e non il generale; lui e Putin ci hanno riportato al ventesimo secolo. NoWars guerraucraina specialeTgLa7 26marzo Guerra terzaGuerraMondiale,0,0
5426,Biden vuole portare l'Europa in terzaguerramondiale,0,1
5428,Franco Battiato aveva già previsto tutto. UcrainaRussia Ucraina terzaguerramondiale https: t.co 4MSex43uNu,1,5
5429,Chi non ascolta Orsini è per la guerra e contribuisce alla possibile guerra atomica e terzaguerramondiale,0,2
5431,"'Ricompare' il ministro della Difesa russo Shoigu: ""Mantenere pronte le forze nucleari"" WW3 TerzaGuerraMondiale RussianUkrainianWar RussianWarCrimes https: t.co lEvwezPTQX",0,1
5432,"Affi, il bunker anti atomico unico in Italia: https: t.co 7KyArNqgmC trasferiamoci tutti ad Affi Dalle parti mie il duce sconfisse le zanzare grosse come galline ma poi come un coglione si alleo' con Hitler e sappiamo tutti come è andò a finire terzaguerramondiale",0,1
5434,Quindi Zelensky da comico s'è portato appresso i suoi spettatori terzaguerramondiale,0,0
5435,Il politico anziano Dmitry Medvedev afferma che la dottrina nucleare di Mosca non richiede che lo stato nemico utilizzi prima tali armi WW3 TerzaGuerraMondiale RussianUkrainianWar RussianWarCrimes https: t.co YpN2XTy3M2 https: t.co Pq4RDXtmKi,0,1
5436,RT : Biden vuole scatenare la terzaguerramondiale pur di tutelare gli interessi e i crimini del NWO Nuovo Ordine Mondiale,15,0
5440,Degli ucraini fra un paio di settimane non ve ne fotterà un cazzo a nessuno! UkraineWar Ucraina WARINUKRAINE terzaguerramondiale,0,0
5441,In preparazione per la terzaguerramondiale. Ucraina Russia NATO https: t.co F50c5QBqN2,0,1
5444,"News Ucraina, tra Usa e Russia una nuova Guerra fredda: la minaccia nucleare https: t.co ottDgin3hL USA Russia Guerra nucleare terzaguerramondiale RussiaUcraina guerranucleare Putin Biden https: t.co 5gbgCl9bWI",1,1
5445,manchitroppo GiuliettoChiesa terzaguerramondiale Un gigante della geopolitica parla della Guerra in Europa https: t.co JqsP785FpA,0,1
5446,Un coglione al cubo Biden vuole giocare alla terzaguerramondiale il coglionazzo,0,1
5447,No ci parla la NATO invece che spingere alla terzaguerramondiale,0,0
5453,ma non eravamo in fila per la farina e l olio di semi che sta arrivando la terzaguerramondiale,0,1
5455,RT : Ci vorrà un atto volontario di lucidità e umiltà per ritrovare nel furore della frenesia bellicista il cammino della pa,2,0
